"","fips_code","civilian_labor_force_2018","employed_2018","unemployed_2018","unemployment_rate_2018","civilian_labor_force_2019","employed_2019","unemployed_2019","unemployment_rate_2019","civilian_labor_force_2020","employed_2020","unemployed_2020","unemployment_rate_2020","civilian_labor_force_2021","employed_2021","unemployed_2021","unemployment_rate_2021","civilian_labor_force_2022","employed_2022","unemployed_2022","unemployment_rate_2022"
"1907","37061",24667,23594,1073,4.3,25135,24136,999,4,24039,22712,1327,5.5,24152,23060,1092,4.5,24724,23819,905,3.7
"1908","37063",166241,160308,5933,3.6,171663,165859,5804,3.4,169008,158365,10643,6.3,171066,163761,7305,4.3,178905,173231,5674,3.2
"1909","37065",21178,19713,1465,6.9,20750,19530,1220,5.9,19948,17873,2075,10.4,20322,18605,1717,8.4,20272,18947,1325,6.5
"1910","37067",184119,176975,7144,3.9,186866,179938,6928,3.7,179835,166784,13051,7.3,182861,173726,9135,5,189065,182052,7013,3.7
"1911","37069",30304,29066,1238,4.1,31226,29970,1256,4,30695,28658,2037,6.6,32085,30545,1540,4.8,34010,32772,1238,3.6
"1912","37071",107449,103176,4273,4,109091,104871,4220,3.9,106574,98193,8381,7.9,109532,103827,5705,5.2,114660,110448,4212,3.7
"1913","37073",5238,5026,212,4,5250,5041,209,4,4871,4596,275,5.6,4973,4753,220,4.4,5130,4952,178,3.5
"1914","37075",3135,2950,185,5.9,3203,3032,171,5.3,2982,2690,292,9.8,3006,2798,208,6.9,2947,2789,158,5.4
"1915","37077",29523,28505,1018,3.4,29919,28920,999,3.3,28842,27193,1649,5.7,29237,28036,1201,4.1,30300,29338,962,3.2
"1916","37079",9390,9025,365,3.9,9491,9141,350,3.7,9211,8700,511,5.5,9317,8924,393,4.2,9558,9248,310,3.2
"1917","37081",258169,247259,10910,4.2,260375,249769,10606,4.1,251807,230764,21043,8.4,253775,239373,14402,5.7,260141,249479,10662,4.1
"1918","37083",19883,18664,1219,6.1,20212,19078,1134,5.6,19391,17646,1745,9,19136,17708,1428,7.5,19230,18163,1067,5.5
"1919","37085",52093,49623,2470,4.7,52861,50445,2416,4.6,51458,47678,3780,7.3,52926,50080,2846,5.4,55036,52781,2255,4.1
"1920","37087",29212,28209,1003,3.4,29646,28647,999,3.4,28035,25967,2068,7.4,28989,27737,1252,4.3,30190,29225,965,3.2
"1921","37089",53712,51940,1772,3.3,54541,52753,1788,3.3,51228,47758,3470,6.8,53222,51013,2209,4.2,55509,53751,1758,3.2
"1922","37091",8991,8533,458,5.1,9122,8659,463,5.1,8687,8095,592,6.8,8495,7932,563,6.6,8516,8079,437,5.1
"1923","37093",19810,18801,1009,5.1,19950,18971,979,4.9,19444,17809,1635,8.4,19882,18595,1287,6.5,20291,19293,998,4.9
"1924","37095",1985,1821,164,8.3,1903,1741,162,8.5,1745,1567,178,10.2,1751,1635,116,6.6,1775,1675,100,5.6
"1925","37097",86551,83371,3180,3.7,88893,85695,3198,3.6,87510,81253,6257,7.2,90134,85931,4203,4.7,94600,91399,3201,3.4
"1926","37099",19262,18446,816,4.2,19753,18940,813,4.1,19123,17695,1428,7.5,19391,18493,898,4.6,19689,18940,749,3.8
"1927","37101",95952,92410,3542,3.7,99035,95426,3609,3.6,97425,91412,6013,6.2,101791,97424,4367,4.3,108081,104509,3572,3.3
"1928","37103",4315,4132,183,4.2,4273,4108,165,3.9,4043,3816,227,5.6,4178,3998,180,4.3,4318,4171,147,3.4
"1929","37105",26110,24957,1153,4.4,25906,24759,1147,4.4,25103,23122,1981,7.9,25194,23809,1385,5.5,26093,24996,1097,4.2
"1930","37107",27454,26365,1089,4,27728,26693,1035,3.7,26675,25059,1616,6.1,26833,25477,1356,5.1,27655,26640,1015,3.7
"1931","37109",42007,40534,1473,3.5,43569,42041,1528,3.5,42659,39918,2741,6.4,44077,42258,1819,4.1,46383,44923,1460,3.1
"1932","37111",20803,20088,715,3.4,20691,19909,782,3.8,19889,18525,1364,6.9,19906,18991,915,4.6,20269,19565,704,3.5
"1933","37113",15129,14526,603,4,15494,14896,598,3.9,14939,13950,989,6.6,15300,14640,660,4.3,16018,15461,557,3.5
"1934","37115",9919,9555,364,3.7,10006,9645,361,3.6,9279,8648,631,6.8,9657,9236,421,4.4,10078,9733,345,3.4
"1935","37117",9150,8689,461,5,8971,8528,443,4.9,8607,8023,584,6.8,8504,8018,486,5.7,8588,8207,381,4.4
"1936","37119",601937,578929,23008,3.8,615263,592866,22397,3.6,605131,559368,45763,7.6,622240,591711,30529,4.9,652142,629309,22833,3.5
"1937","37121",5937,5668,269,4.5,6005,5734,271,4.5,5732,5294,438,7.6,5904,5595,309,5.2,6011,5761,250,4.2
"1938","37123",11361,10901,460,4,11465,11015,450,3.9,10952,10233,719,6.6,10999,10473,526,4.8,11223,10806,417,3.7
"1939","37125",40467,38900,1567,3.9,41727,40130,1597,3.8,39462,36638,2824,7.2,40161,38278,1883,4.7,42109,40564,1545,3.7
"1940","37127",42747,40546,2201,5.1,42750,40711,2039,4.8,41332,37960,3372,8.2,42216,39540,2676,6.3,42356,40246,2110,5
"1941","37129",119430,114827,4603,3.9,121681,117318,4363,3.6,118045,109652,8393,7.1,122553,117253,5300,4.3,129545,125298,4247,3.3
"1942","37131",7521,7134,387,5.1,7686,7296,390,5.1,7201,6680,521,7.2,7169,6716,453,6.3,7248,6896,352,4.9
"1943","37133",63369,60280,3089,4.9,63907,60986,2921,4.6,62685,58183,4502,7.2,65582,62160,3422,5.2,68204,65295,2909,4.3
"1944","37135",76455,73926,2529,3.3,79247,76619,2628,3.3,76140,72149,3991,5.2,77576,74759,2817,3.6,81502,79031,2471,3
"1945","37137",5244,5025,219,4.2,5337,5138,199,3.7,5145,4863,282,5.5,5328,5095,233,4.4,5506,5307,199,3.6
"1946","37139",16765,15957,808,4.8,16637,15880,757,4.6,16053,14895,1158,7.2,16254,15363,891,5.5,16748,16002,746,4.5
"1947","37141",27834,26663,1171,4.2,28492,27369,1123,3.9,27772,25997,1775,6.4,29034,27780,1254,4.3,30746,29684,1062,3.5
"1948","37143",4949,4708,241,4.9,4928,4686,242,4.9,4721,4404,317,6.7,4822,4559,263,5.5,4976,4753,223,4.5
"1949","37145",17888,17136,752,4.2,18214,17455,759,4.2,17818,16547,1271,7.1,18038,17109,929,5.2,18813,18102,711,3.8
"1950","37147",88214,84395,3819,4.3,88745,85020,3725,4.2,85465,79775,5690,6.7,84927,80446,4481,5.3,88143,84546,3597,4.1
"1951","37149",8817,8479,338,3.8,9018,8683,335,3.7,8701,8167,534,6.1,9036,8605,431,4.8,9365,9007,358,3.8
"1952","37151",65104,62618,2486,3.8,65434,62980,2454,3.8,62718,58195,4523,7.2,63412,60378,3034,4.8,65327,62948,2379,3.6
"1953","37153",16302,15402,900,5.5,16515,15663,852,5.2,16136,14683,1453,9,16301,15115,1186,7.3,16960,16104,856,5
"1954","37155",48970,46067,2903,5.9,49806,47178,2628,5.3,48182,43995,4187,8.7,47939,44307,3632,7.6,48162,45517,2645,5.5
"1955","37157",39513,37683,1830,4.6,39686,37954,1732,4.4,38076,34964,3112,8.2,38448,36292,2156,5.6,39464,37831,1633,4.1
"1956","37159",64018,61429,2589,4,64950,62338,2612,4,62957,58017,4940,7.8,64675,61390,3285,5.1,67728,65277,2451,3.6
"1957","37161",24424,23165,1259,5.2,25030,23820,1210,4.8,23711,21537,2174,9.2,24035,22475,1560,6.5,24807,23634,1173,4.7
"1958","37163",28845,27673,1172,4.1,29136,28043,1093,3.8,27502,25921,1581,5.7,27695,26416,1279,4.6,28641,27583,1058,3.7
"1959","37165",11307,10469,838,7.4,11396,10655,741,6.5,10997,9693,1304,11.9,11039,9995,1044,9.5,11189,10474,715,6.4
"1960","37167",29421,28351,1070,3.6,30063,28960,1103,3.7,28819,27029,1790,6.2,29472,28162,1310,4.4,30815,29799,1016,3.3
"1961","37169",21265,20480,785,3.7,21473,20709,764,3.6,20481,19190,1291,6.3,20929,20023,906,4.3,21702,20978,724,3.3
"1962","37171",33527,32334,1193,3.6,33665,32454,1211,3.6,31664,29525,2139,6.8,31912,30488,1424,4.5,32725,31600,1125,3.4
"1963","37173",6817,6521,296,4.3,6971,6698,273,3.9,6732,6169,563,8.4,6790,6477,313,4.6,7186,6953,233,3.2
"1964","37175",14072,13535,537,3.8,14555,14021,534,3.7,13728,12899,829,6,14130,13536,594,4.2,14744,14237,507,3.4
"1965","37177",1455,1363,92,6.3,1410,1326,84,6,1232,1119,113,9.2,1283,1194,89,6.9,1311,1243,68,5.2
"1966","37179",119791,115550,4241,3.5,122796,118535,4261,3.5,119125,112164,6961,5.8,123609,118702,4907,4,130308,126207,4101,3.1
"1967","37181",17159,16153,1006,5.9,17217,16235,982,5.7,16519,14876,1643,9.9,16627,15312,1315,7.9,16801,15825,976,5.8
"1968","37183",576779,556842,19937,3.5,586424,566568,19856,3.4,571230,535082,36148,6.3,594548,570431,24117,4.1,631370,612045,19325,3.1
"1969","37185",6461,6071,390,6,6512,6145,367,5.6,6312,5703,609,9.6,6371,5875,496,7.8,6376,5972,404,6.3
"1970","37187",4550,4277,273,6,4427,4175,252,5.7,4242,3902,340,8,4271,3974,297,7,4330,4108,222,5.1
"1971","37189",28475,27464,1011,3.6,29206,28201,1005,3.4,27026,25363,1663,6.2,28198,27127,1071,3.8,29393,28438,955,3.2
"1972","37191",51791,49533,2258,4.4,51413,49318,2095,4.1,49607,46479,3128,6.3,50341,47751,2590,5.1,50743,48688,2055,4
"1973","37193",29703,28572,1131,3.8,29078,27922,1156,4,27421,25577,1844,6.7,27025,25716,1309,4.8,27241,26199,1042,3.8
"1974","37195",34758,32591,2167,6.2,34665,32692,1973,5.7,33521,30599,2922,8.7,33334,31080,2254,6.8,33724,31999,1725,5.1
"1975","37197",17361,16767,594,3.4,17557,16958,599,3.4,16813,15639,1174,7,17029,16290,739,4.3,17671,17081,590,3.3
"1976","37199",8123,7827,296,3.6,8359,8049,310,3.7,7904,7388,516,6.5,7982,7630,352,4.4,8237,7942,295,3.6
"1977","38001",1081,1061,20,1.9,1059,1038,21,2,1006,970,36,3.6,976,948,28,2.9,955,934,21,2.2
"1978","38003",5320,5188,132,2.5,5250,5103,147,2.8,5192,4997,195,3.8,5210,5072,138,2.6,5226,5110,116,2.2
"1979","38005",2336,2253,83,3.6,2318,2228,90,3.9,2310,2157,153,6.6,2308,2212,96,4.2,2347,2279,68,2.9
"1980","38007",431,420,11,2.6,446,435,11,2.5,437,421,16,3.7,456,445,11,2.4,457,448,9,2
"1981","38009",3035,2942,93,3.1,2995,2903,92,3.1,2972,2817,155,5.2,2997,2878,119,4,3001,2912,89,3
"1982","38011",1665,1637,28,1.7,1735,1709,26,1.5,1629,1576,53,3.3,1602,1568,34,2.1,1557,1530,27,1.7
"1983","38013",1088,1065,23,2.1,1080,1057,23,2.1,1035,982,53,5.1,1056,1018,38,3.6,1042,1021,21,2
"1984","38015",50193,48977,1216,2.4,50429,49307,1122,2.2,51100,48954,2146,4.2,52074,50705,1369,2.6,52386,51373,1013,1.9
"1985","38017",103900,101718,2182,2.1,105065,103097,1968,1.9,105849,101355,4494,4.2,108123,105487,2636,2.4,110429,108482,1947,1.8
"1986","38019",2004,1956,48,2.4,1913,1864,49,2.6,1908,1844,64,3.4,1890,1841,49,2.6,1842,1797,45,2.4
"1987","38021",2436,2396,40,1.6,2337,2296,41,1.8,2308,2234,74,3.2,2286,2234,52,2.3,2238,2199,39,1.7
"1988","38023",1553,1534,19,1.2,1474,1455,19,1.3,1439,1395,44,3.1,1450,1420,30,2.1,1442,1423,19,1.3
"1989","38025",3096,3050,46,1.5,3266,3217,49,1.5,3147,3007,140,4.4,3084,2999,85,2.8,3215,3172,43,1.3
"1990","38027",1259,1201,58,4.6,1233,1184,49,4,1201,1147,54,4.5,1200,1161,39,3.3,1207,1172,35,2.9
"1991","38029",1502,1435,67,4.5,1452,1397,55,3.8,1488,1418,70,4.7,1482,1424,58,3.9,1456,1393,63,4.3
"1992","38031",1617,1578,39,2.4,1534,1495,39,2.5,1556,1504,52,3.3,1522,1486,36,2.4,1527,1495,32,2.1
"1993","38033",900,884,16,1.8,850,836,14,1.6,861,835,26,3,854,834,20,2.3,855,841,14,1.6
"1994","38035",38516,37719,797,2.1,37939,37218,721,1.9,37150,35493,1657,4.5,37290,36282,1008,2.7,37733,37021,712,1.9
"1995","38037",1226,1196,30,2.4,1196,1171,25,2.1,1198,1166,32,2.7,1245,1217,28,2.2,1221,1197,24,2
"1996","38039",1069,1047,22,2.1,1038,1015,23,2.2,1023,993,30,2.9,1035,1010,25,2.4,1019,997,22,2.2
"1997","38041",1423,1396,27,1.9,1399,1374,25,1.8,1391,1338,53,3.8,1397,1359,38,2.7,1402,1378,24,1.7
"1998","38043",1316,1263,53,4,1282,1235,47,3.7,1294,1231,63,4.9,1327,1270,57,4.3,1323,1271,52,3.9
"1999","38045",2150,2111,39,1.8,2085,2045,40,1.9,2063,2010,53,2.6,2064,2025,39,1.9,2108,2069,39,1.9
"2000","38047",910,889,21,2.3,872,853,19,2.2,861,834,27,3.1,874,852,22,2.5,873,854,19,2.2
"2001","38049",3166,3050,116,3.7,3103,3002,101,3.3,3109,2945,164,5.3,3157,3042,115,3.6,3159,3057,102,3.2
"2002","38051",1163,1134,29,2.5,1118,1087,31,2.8,1098,1063,35,3.2,1100,1068,32,2.9,1072,1049,23,2.1
"2003","38053",9216,9072,144,1.6,10584,10427,157,1.5,9484,8784,700,7.4,8665,8277,388,4.5,9183,9009,174,1.9
"2004","38055",4824,4676,148,3.1,4769,4630,139,2.9,4829,4619,210,4.3,4739,4592,147,3.1,4815,4668,147,3.1
"2005","38057",3997,3842,155,3.9,3673,3533,140,3.8,3636,3434,202,5.6,3702,3558,144,3.9,3636,3517,119,3.3
"2006","38059",16579,16082,497,3,16668,16213,455,2.7,16894,16068,826,4.9,17168,16616,552,3.2,17240,16815,425,2.5
"2007","38061",7196,7091,105,1.5,7506,7410,96,1.3,6908,6559,349,5.1,6502,6312,190,2.9,6436,6337,99,1.5
"2008","38063",1432,1388,44,3.1,1404,1364,40,2.8,1397,1336,61,4.4,1415,1371,44,3.1,1461,1418,43,2.9
"2009","38065",891,858,33,3.7,882,852,30,3.4,872,828,44,5,880,851,29,3.3,889,860,29,3.3
"2010","38067",3421,3296,125,3.7,3367,3262,105,3.1,3392,3206,186,5.5,3336,3201,135,4,3261,3151,110,3.4
"2011","38069",1799,1746,53,2.9,1736,1685,51,2.9,1708,1637,71,4.2,1690,1642,48,2.8,1666,1623,43,2.6
"2012","38071",5744,5594,150,2.6,5717,5563,154,2.7,5731,5484,247,4.3,5780,5622,158,2.7,5678,5550,128,2.3
"2013","38073",2875,2825,50,1.7,2854,2808,46,1.6,2889,2775,114,3.9,2724,2665,59,2.2,2681,2635,46,1.7
"2014","38075",1237,1210,27,2.2,1225,1197,28,2.3,1229,1170,59,4.8,1213,1179,34,2.8,1224,1200,24,2
"2015","38077",8854,8641,213,2.4,8746,8557,189,2.2,8625,8302,323,3.7,8743,8540,203,2.3,8845,8676,169,1.9
"2016","38079",4734,4321,413,8.7,4654,4301,353,7.6,4767,4142,625,13.1,4742,4328,414,8.7,4756,4440,316,6.6
"2017","38081",2592,2547,45,1.7,2716,2671,45,1.7,2804,2687,117,4.2,2396,2342,54,2.3,2327,2287,40,1.7
"2018","38083",695,666,29,4.2,681,653,28,4.1,681,642,39,5.7,667,638,29,4.3,662,645,17,2.6
"2019","38085",1264,1217,47,3.7,1221,1178,43,3.5,1195,1149,46,3.8,1222,1185,37,3,1232,1200,32,2.6
"2020","38087",406,398,8,2,396,388,8,2,394,382,12,3,361,352,9,2.5,341,332,9,2.6
"2021","38089",18554,18143,411,2.2,18994,18639,355,1.9,18374,17082,1292,7,17605,16923,682,3.9,18115,17772,343,1.9
"2022","38091",1018,999,19,1.9,995,976,19,1.9,959,932,27,2.8,942,919,23,2.4,951,932,19,2
"2023","38093",10729,10484,245,2.3,10507,10286,221,2.1,10535,10181,354,3.4,10463,10197,266,2.5,10668,10450,218,2
"2024","38095",1207,1179,28,2.3,1156,1127,29,2.5,1153,1122,31,2.7,1156,1124,32,2.8,1128,1101,27,2.4
"2025","38097",4515,4405,110,2.4,4460,4352,108,2.4,4466,4310,156,3.5,4475,4361,114,2.5,4512,4422,90,2
"2026","38099",5373,5217,156,2.9,5224,5067,157,3,5165,4939,226,4.4,5312,5110,202,3.8,5280,5114,166,3.1
"2027","38101",32401,31548,853,2.6,32269,31531,738,2.3,32017,30153,1864,5.8,32114,30970,1144,3.6,32400,31669,731,2.3
"2028","38103",2018,1961,57,2.8,1913,1859,54,2.8,1910,1830,80,4.2,1916,1849,67,3.5,1926,1866,60,3.1
"2029","38105",24147,23701,446,1.8,25072,24649,423,1.7,23165,20978,2187,9.4,20920,19785,1135,5.4,21917,21423,494,2.3
"2030","39001",10957,10186,771,7,10891,10142,749,6.9,10896,9880,1016,9.3,10940,10244,696,6.4,10960,10371,589,5.4
"2031","39003",48155,46007,2148,4.5,48270,46300,1970,4.1,47944,43816,4128,8.6,47384,44646,2738,5.8,46700,44728,1972,4.2
"2032","39005",26315,25117,1198,4.6,27031,25899,1132,4.2,26353,24640,1713,6.5,26217,25065,1152,4.4,25995,24995,1000,3.8
"2033","39007",44654,42319,2335,5.2,44889,42723,2166,4.8,43808,40144,3664,8.4,43150,40760,2390,5.5,42977,41083,1894,4.4
"2034","39009",28009,26427,1582,5.6,28112,26620,1492,5.3,26427,24404,2023,7.7,25785,24344,1441,5.6,26150,24896,1254,4.8
"2035","39011",24771,23960,811,3.3,25160,24397,763,3,24579,22883,1696,6.9,24263,23354,909,3.7,24000,23259,741,3.1
"2036","39013",30706,29028,1678,5.5,30231,28515,1716,5.7,28597,25684,2913,10.2,27774,26061,1713,6.2,27182,25781,1401,5.2
"2037","39015",19554,18505,1049,5.4,19688,18698,990,5,19308,17692,1616,8.4,19372,18331,1041,5.4,19528,18648,880,4.5
"2038","39017",194634,186579,8055,4.1,197177,189640,7537,3.8,194249,180054,14195,7.3,195244,186424,8820,4.5,197439,190433,7006,3.5
"2039","39019",13045,12355,690,5.3,13026,12374,652,5,12876,11734,1142,8.9,12714,11995,719,5.7,12588,12046,542,4.3
"2040","39021",20010,19249,761,3.8,20232,19474,758,3.7,19845,18420,1425,7.2,19319,18458,861,4.5,19186,18469,717,3.7
"2041","39023",63429,60535,2894,4.6,63859,61078,2781,4.4,62813,57680,5133,8.2,62613,59269,3344,5.3,62683,60114,2569,4.1
"2042","39025",106580,102214,4366,4.1,108262,104173,4089,3.8,106161,98818,7343,6.9,107017,102360,4657,4.4,108269,104425,3844,3.6
"2043","39027",17647,16722,925,5.2,17849,17000,849,4.8,17733,16242,1491,8.4,17874,16888,986,5.5,17858,17076,782,4.4
"2044","39029",47496,45054,2442,5.1,47822,45493,2329,4.9,47187,42730,4457,9.4,45667,43028,2639,5.8,44719,42653,2066,4.6
"2045","39031",14486,13594,892,6.2,14503,13645,858,5.9,14136,12871,1265,8.9,13757,12949,808,5.9,13666,12999,667,4.9
"2046","39033",18122,17173,949,5.2,18415,17547,868,4.7,18588,16843,1745,9.4,17997,16942,1055,5.9,17707,16863,844,4.8
"2047","39035",623754,593532,30222,4.8,627902,601190,26712,4.3,601373,537911,63462,10.6,596287,558946,37341,6.3,599648,570341,29307,4.9
"2048","39037",25998,24989,1009,3.9,26013,25049,964,3.7,25714,23974,1740,6.8,25591,24581,1010,3.9,25536,24631,905,3.5
"2049","39039",18299,17493,806,4.4,18205,17423,782,4.3,17784,16321,1463,8.2,17531,16701,830,4.7,17374,16688,686,3.9
"2050","39041",109612,105901,3711,3.4,113102,109498,3604,3.2,112387,106320,6067,5.4,114332,110170,4162,3.6,115832,112373,3459,3
"2051","39043",38110,35987,2123,5.6,37677,35802,1875,5,36586,32768,3818,10.4,37039,34678,2361,6.4,36592,34810,1782,4.9
"2052","39045",77580,74430,3150,4.1,79206,76219,2987,3.8,78771,73515,5256,6.7,79614,76120,3494,4.4,80488,77688,2800,3.5
"2053","39047",14171,13587,584,4.1,13998,13449,549,3.9,13982,12945,1037,7.4,13692,13030,662,4.8,13732,13203,529,3.9
"2054","39049",693272,666817,26455,3.8,703584,678439,25145,3.6,701892,648597,53295,7.6,707069,671944,35125,5,710441,686143,24298,3.4
"2055","39051",22444,21460,984,4.4,22643,21698,945,4.2,21817,20091,1726,7.9,21593,20566,1027,4.8,21627,20758,869,4
"2056","39053",12359,11614,745,6,12331,11659,672,5.4,12237,11255,982,8,12057,11368,689,5.7,12017,11452,565,4.7
"2057","39055",49970,47966,2004,4,50501,48712,1789,3.5,47006,43834,3172,6.7,47564,45636,1928,4.1,48335,46388,1947,4
"2058","39057",83164,79808,3356,4,84307,81114,3193,3.8,82434,77069,5365,6.5,81960,78371,3589,4.4,82069,79128,2941,3.6
"2059","39059",18857,17819,1038,5.5,18774,17741,1033,5.5,18310,16712,1598,8.7,17811,16811,1000,5.6,17712,16841,871,4.9
"2060","39061",414927,397891,17036,4.1,420158,404026,16132,3.8,414064,381365,32699,7.9,415252,395045,20207,4.9,418259,403233,15026,3.6
"2061","39063",41580,40163,1417,3.4,42270,40918,1352,3.2,41560,38712,2848,6.9,40877,39174,1703,4.2,40237,38916,1321,3.3
"2062","39065",14094,13479,615,4.4,14027,13434,593,4.2,13962,12825,1137,8.1,13558,12849,709,5.2,13074,12522,552,4.2
"2063","39067",6965,6602,363,5.2,6884,6519,365,5.3,6704,6080,624,9.3,6488,6084,404,6.2,6446,6128,318,4.9
"2064","39069",13372,12714,658,4.9,13290,12669,621,4.7,13040,11981,1059,8.1,12745,12081,664,5.2,12691,12114,577,4.5
"2065","39071",17235,16284,951,5.5,17228,16326,902,5.2,17454,15933,1521,8.7,17275,16281,994,5.8,17390,16535,855,4.9
"2066","39073",13032,12369,663,5.1,13081,12470,611,4.7,12747,11788,959,7.5,12843,12219,624,4.9,12989,12457,532,4.1
"2067","39075",20767,20090,677,3.3,21018,20380,638,3,20944,20122,822,3.9,21388,20785,603,2.8,21675,21060,615,2.8
"2068","39077",28112,26462,1650,5.9,28235,26597,1638,5.8,27587,24968,2619,9.5,27631,26010,1621,5.9,27703,26291,1412,5.1
"2069","39079",12860,12023,837,6.5,12866,12063,803,6.2,13166,12010,1156,8.8,12608,11826,782,6.2,12309,11697,612,5
"2070","39081",27829,26083,1746,6.3,28067,26415,1652,5.9,27533,24741,2792,10.1,27115,25345,1770,6.5,27008,25538,1470,5.4
"2071","39083",31555,30187,1368,4.3,31856,30579,1277,4,31000,29066,1934,6.2,30994,29725,1269,4.1,30872,29794,1078,3.5
"2072","39085",128596,123008,5588,4.3,130174,125276,4898,3.8,122854,112513,10341,8.4,122993,116886,6107,5,124629,119276,5353,4.3
"2073","39087",23929,22595,1334,5.6,24060,22807,1253,5.2,23715,21688,2027,8.5,23129,21926,1203,5.2,23268,22189,1079,4.6
"2074","39089",89924,86362,3562,4,91426,87979,3447,3.8,90324,84344,5980,6.6,91141,87373,3768,4.1,92216,89072,3144,3.4
"2075","39091",23256,22393,863,3.7,23047,22199,848,3.7,22770,20893,1877,8.2,22402,21464,938,4.2,22454,21673,781,3.5
"2076","39093",156576,148756,7820,5,158826,151914,6912,4.4,152892,137862,15030,9.8,151656,143185,8471,5.6,153935,146132,7803,5.1
"2077","39095",210801,199780,11021,5.2,211993,202047,9946,4.7,208882,187181,21701,10.4,204500,191793,12707,6.2,202790,193820,8970,4.4
"2078","39097",20700,19913,787,3.8,21034,20301,733,3.5,20540,19298,1242,6,20762,19954,808,3.9,21029,20354,675,3.2
"2079","39099",104805,98633,6172,5.9,104172,98147,6025,5.8,100445,90135,10310,10.3,98540,92283,6257,6.3,98057,93355,4702,4.8
"2080","39101",28629,27366,1263,4.4,28765,27592,1173,4.1,28334,26170,2164,7.6,27819,26496,1323,4.8,27349,26146,1203,4.4
"2081","39103",99174,95270,3904,3.9,101011,97498,3513,3.5,95697,88426,7271,7.6,95930,91873,4057,4.2,97626,93708,3918,4
"2082","39105",9015,8365,650,7.2,9203,8564,639,6.9,8998,8119,879,9.8,8763,8181,582,6.6,8590,8088,502,5.8
"2083","39107",23757,23105,652,2.7,23639,23017,622,2.6,23454,22188,1266,5.4,22855,22132,723,3.2,22779,22165,614,2.7
"2084","39109",54026,51918,2108,3.9,54893,52848,2045,3.7,53900,50097,3803,7.1,53209,50911,2298,4.3,53343,51445,1898,3.6
"2085","39111",5218,4814,404,7.7,5393,4944,449,8.3,5674,5066,608,10.7,5281,4892,389,7.4,5130,4802,328,6.4
"2086","39113",252382,240964,11418,4.5,254041,243251,10790,4.2,251147,229213,21934,8.7,246953,233108,13845,5.6,245512,235457,10055,4.1
"2087","39115",6749,6345,404,6,6788,6346,442,6.5,6702,6082,620,9.3,6743,6321,422,6.3,6784,6423,361,5.3
"2088","39117",16748,15977,771,4.6,16983,16275,708,4.2,16751,15541,1210,7.2,16868,16100,768,4.6,17064,16401,663,3.9
"2089","39119",39768,37665,2103,5.3,40049,38071,1978,4.9,40322,37175,3147,7.8,40472,38388,2084,5.1,40606,38857,1749,4.3
"2090","39121",4795,4476,319,6.7,4761,4429,332,7,4650,4198,452,9.7,4623,4310,313,6.8,4589,4313,276,6
"2091","39123",21217,19883,1334,6.3,21216,20002,1214,5.7,20634,18747,1887,9.1,20555,19300,1255,6.1,20489,19414,1075,5.2
"2092","39125",8799,8442,357,4.1,8707,8370,337,3.9,8710,8057,653,7.5,8590,8217,373,4.3,8669,8365,304,3.5
"2093","39127",15841,14950,891,5.6,16020,15177,843,5.3,15830,14481,1349,8.5,15879,14989,890,5.6,16003,15299,704,4.4
"2094","39129",26305,25174,1131,4.3,26728,25648,1080,4,26334,24521,1813,6.9,26579,25383,1196,4.5,26881,25886,995,3.7
"2095","39131",10928,10219,709,6.5,10897,10216,681,6.2,10893,9866,1027,9.4,10860,10171,689,6.3,10991,10433,558,5.1
"2096","39133",87437,83454,3983,4.6,88066,84306,3760,4.3,85433,79163,6270,7.3,84702,80677,4025,4.8,84528,81276,3252,3.8
"2097","39135",21283,20418,865,4.1,21343,20533,810,3.8,21067,19631,1436,6.8,21483,20610,873,4.1,21848,21113,735,3.4
"2098","39137",18767,18139,628,3.3,18991,18397,594,3.1,18587,17543,1044,5.6,18789,18143,646,3.4,18852,18281,571,3
"2099","39139",53127,50523,2604,4.9,52843,50429,2414,4.6,51842,47161,4681,9,51291,48416,2875,5.6,50555,48271,2284,4.5
