ID,Name,State,avg_temp,anomaly_1901-2000,Rank,Mean_1901-2000,fips,
IA-173,Taylor County,Iowa,50.8,1.3,110,49.5,19099,
IA-175,Union County,Iowa,49.8,0.8,96,49,19101,
IA-177,Van Buren County,Iowa,50.3,-0.5,22,50.8,19103,
IA-179,Wapello County,Iowa,50.6,0.6,88,50,19105,
IA-181,Warren County,Iowa,50.4,0.4,87,49.9,19107,
IA-183,Washington County,Iowa,49.7,0.5,85,49.1,19109,
IA-185,Wayne County,Iowa,50.5,0.5,89,50,19111,
IA-187,Webster County,Iowa,47.5,0.7,95,46.8,19113,
IA-189,Winnebago County,Iowa,45,0.6,79,44.5,19115,
IA-191,Winneshiek County,Iowa,45.7,1.5,108,44.2,19117,
IA-193,Woodbury County,Iowa,48.3,1.1,98,47.2,19119,
IA-195,Worth County,Iowa,45.1,0.7,91,44.3,19121,
IA-197,Wright County,Iowa,46.4,0.6,85,45.8,19123,
KS-001,Allen County,Kansas,56.4,0.5,85,56,19125,
KS-003,Anderson County,Kansas,55.8,0.6,91,55.3,19127,
KS-005,Atchison County,Kansas,54,1.1,100,53,19129,
KS-007,Barber County,Kansas,57.4,0.8,93,56.5,19131,
KS-009,Barton County,Kansas,54.5,0.2,65,54.3,19133,
KS-011,Bourbon County,Kansas,56.6,0.5,89,56.1,19135,
KS-013,Brown County,Kansas,53.3,1.1,103,52.2,19137,
KS-015,Butler County,Kansas,56.6,1,101,55.6,19139,
KS-017,Chase County,Kansas,55.3,0.8,94,54.5,19141,
KS-019,Chautauqua County,Kansas,57.6,0.3,75,57.3,19143,
KS-021,Cherokee County,Kansas,58.1,0.7,95,57.4,19145,
KS-023,Cheyenne County,Kansas,52.2,1.6,105,50.7,19147,
KS-025,Clark County,Kansas,57.2,0.7,94,56.5,19149,
KS-027,Clay County,Kansas,54.9,1.4,113,53.5,19151,
KS-029,Cloud County,Kansas,54.4,1.3,104,53.2,19153,
KS-031,Coffey County,Kansas,56,1,105,55,19155,
KS-033,Comanche County,Kansas,57.3,0.9,99,56.4,19157,
KS-035,Cowley County,Kansas,57.4,0.5,87,56.8,19159,
KS-037,Crawford County,Kansas,57.2,0.6,86,56.7,19161,
KS-039,Decatur County,Kansas,52.4,1.2,99,51.3,19163,
KS-041,Dickinson County,Kansas,55.9,1.6,114,54.2,19165,
KS-043,Doniphan County,Kansas,53.7,0.8,95,52.9,19167,
KS-045,Douglas County,Kansas,55.5,1.1,107,54.4,19169,
KS-047,Edwards County,Kansas,55.5,0.7,92,54.7,19171,
KS-049,Elk County,Kansas,56.8,0.4,75,56.4,19173,
KS-051,Ellis County,Kansas,54.3,0.8,91,53.5,19175,
KS-053,Ellsworth County,Kansas,55.5,1.1,104,54.4,19177,
KS-055,Finney County,Kansas,54.9,1.5,107,53.4,19179,
KS-057,Ford County,Kansas,55.8,1.1,103,54.7,19181,
KS-059,Franklin County,Kansas,55.8,1.1,109,54.8,19183,
KS-061,Geary County,Kansas,55.3,1.4,115,53.9,19185,
KS-063,Gove County,Kansas,53.7,1,101,52.7,19187,
KS-065,Graham County,Kansas,53.5,0.9,91,52.7,19189,
KS-067,Grant County,Kansas,55.3,0.9,94,54.4,19191,
KS-069,Gray County,Kansas,55.3,1.2,103,54.1,19193,
KS-071,Greeley County,Kansas,52.8,1.1,95,51.7,19195,
KS-073,Greenwood County,Kansas,56.2,0.8,95,55.4,19197,
KS-075,Hamilton County,Kansas,54.2,0.8,92,53.4,20001,
KS-077,Harper County,Kansas,57.7,0.6,86,57,20003,
KS-079,Harvey County,Kansas,56.7,1.3,110,55.4,20005,
KS-081,Haskell County,Kansas,55.4,1.1,100,54.3,20007,
KS-083,Hodgeman County,Kansas,55.6,1.1,103,54.4,20009,
KS-085,Jackson County,Kansas,54,1.1,107,52.9,20011,
KS-087,Jefferson County,Kansas,54.8,1.2,111,53.6,20013,
KS-089,Jewell County,Kansas,53.2,1.2,104,52,20015,
KS-091,Johnson County,Kansas,55.3,1.1,106,54.2,20017,
KS-093,Kearny County,Kansas,54.7,1.3,104,53.3,20019,
KS-095,Kingman County,Kansas,56.6,0.5,79,56.1,20021,
KS-097,Kiowa County,Kansas,56.1,0.8,97,55.3,20023,
KS-099,Labette County,Kansas,57.9,0.3,86,57.5,20025,
KS-101,Lane County,Kansas,54.3,1.4,109,52.9,20027,
KS-103,Leavenworth County,Kansas,55.1,1.3,108,53.8,20029,
KS-105,Lincoln County,Kansas,55,1.3,105,53.8,20031,
KS-107,Linn County,Kansas,56.2,0.7,98,55.5,20033,
KS-109,Logan County,Kansas,53.5,1.3,103,52.2,20035,
KS-111,Lyon County,Kansas,55.5,1.1,107,54.3,20037,
KS-113,McPherson County,Kansas,56.2,1.6,111,54.7,20039,
KS-115,Marion County,Kansas,55.9,1.3,111,54.6,20041,
KS-117,Marshall County,Kansas,53.2,0.9,98,52.3,20043,
KS-119,Meade County,Kansas,56.6,0.7,90,55.9,20045,
KS-121,Miami County,Kansas,55.6,0.9,102,54.7,20047,
KS-123,Mitchell County,Kansas,54,0.9,96,53.1,20049,
KS-125,Montgomery County,Kansas,58,0.3,75,57.7,20051,
KS-127,Morris County,Kansas,55.1,1.3,112,53.8,20053,
KS-129,Morton County,Kansas,55.8,0.9,94,55,20055,
KS-131,Nemaha County,Kansas,52.9,0.9,100,51.9,20057,
KS-133,Neosho County,Kansas,57.1,0.3,83,56.7,20059,
KS-135,Ness County,Kansas,54.8,0.9,96,53.9,20061,
KS-137,Norton County,Kansas,52.4,0.8,87,51.6,20063,
KS-139,Osage County,Kansas,55.9,1.7,116,54.3,20065,
KS-141,Osborne County,Kansas,53.9,0.8,94,53.1,20067,
KS-143,Ottawa County,Kansas,55.5,1.7,112,53.8,20069,
KS-145,Pawnee County,Kansas,54.8,0.4,74,54.4,20071,
KS-147,Phillips County,Kansas,53,0.8,95,52.2,20073,
KS-149,Pottawatomie County,Kansas,54.3,1.1,107,53.2,20075,
KS-151,Pratt County,Kansas,56.1,0.7,91,55.4,20077,
KS-153,Rawlins County,Kansas,52.2,1.2,100,51,20079,
KS-155,Reno County,Kansas,56.2,0.6,89,55.5,20081,
KS-157,Republic County,Kansas,53.3,1.3,107,52,20083,
KS-159,Rice County,Kansas,55.5,0.7,91,54.8,20085,
KS-161,Riley County,Kansas,54.8,1.3,112,53.5,20087,
KS-163,Rooks County,Kansas,53.7,0.7,88,53,20089,
KS-165,Rush County,Kansas,54.4,0.5,75,53.9,20091,
KS-167,Russell County,Kansas,54.9,1.1,99,53.8,20093,
KS-169,Saline County,Kansas,56.3,1.9,115,54.5,20095,
KS-171,Scott County,Kansas,54.1,1.5,108,52.6,20097,
KS-173,Sedgwick County,Kansas,57.3,1.1,104,56.2,20099,
KS-175,Seward County,Kansas,56.2,0.8,93,55.4,20101,
KS-177,Shawnee County,Kansas,55.4,1.5,115,53.9,20103,
KS-179,Sheridan County,Kansas,53,1.2,101,51.8,20105,
KS-181,Sherman County,Kansas,52.3,1.8,109,50.5,20107,
KS-183,Smith County,Kansas,53,0.8,98,52.2,20109,
KS-185,Stafford County,Kansas,55,0.2,69,54.8,20111,
KS-187,Stanton County,Kansas,55.1,0.8,92,54.4,20113,
KS-189,Stevens County,Kansas,55.9,0.9,94,55,20115,
KS-191,Sumner County,Kansas,57.9,0.8,91,57.1,20117,
KS-193,Thomas County,Kansas,52.5,1.4,103,51.2,20119,
KS-195,Trego County,Kansas,53.9,0.8,87,53.2,20121,
KS-197,Wabaunsee County,Kansas,55,1.3,113,53.7,20123,
KS-199,Wallace County,Kansas,52.9,1.6,106,51.4,20125,
KS-201,Washington County,Kansas,53.3,1.1,100,52.2,20127,
KS-203,Wichita County,Kansas,53.6,1.3,104,52.3,20129,
KS-205,Wilson County,Kansas,57.4,0.6,90,56.9,20131,
KS-207,Woodson County,Kansas,56.6,0.8,98,55.8,20133,
KS-209,Wyandotte County,Kansas,55.4,1.3,109,54.1,20135,
KY-001,Adair County,Kentucky,57.8,2.2,122,55.6,20137,
KY-003,Allen County,Kentucky,58.4,1.2,116,57.2,20139,
KY-005,Anderson County,Kentucky,56.5,1.9,121,54.6,20141,
KY-007,Ballard County,Kentucky,58.7,1.6,120,57.2,20143,
KY-009,Barren County,Kentucky,58.1,1.3,117,56.8,20145,
KY-011,Bath County,Kentucky,55.5,1.1,111,54.4,20147,
KY-013,Bell County,Kentucky,55.4,0.7,103,54.6,20149,
KY-015,Boone County,Kentucky,55.6,2.2,121,53.4,20151,
KY-017,Bourbon County,Kentucky,55.7,1.8,120,53.9,20153,
KY-019,Boyd County,Kentucky,56.2,2.1,121,54.1,20155,
KY-021,Boyle County,Kentucky,56.1,1.4,119,54.7,20157,
KY-023,Bracken County,Kentucky,55.1,1.7,121,53.4,20159,
KY-025,Breathitt County,Kentucky,57,1.4,121,55.6,20161,
KY-027,Breckinridge County,Kentucky,56.4,1,111,55.4,20163,
KY-029,Bullitt County,Kentucky,57.2,1.7,121,55.4,20165,
KY-031,Butler County,Kentucky,58.3,1.6,120,56.7,20167,
KY-033,Caldwell County,Kentucky,58,0.9,105,57.1,20169,
KY-035,Calloway County,Kentucky,58.8,0.9,112,57.9,20171,
KY-037,Campbell County,Kentucky,55.6,1.9,121,53.6,20173,
KY-039,Carlisle County,Kentucky,58.9,1.4,120,57.5,20175,
KY-041,Carroll County,Kentucky,56.5,2.4,121,54.2,20177,
KY-043,Carter County,Kentucky,55.2,1.7,121,53.6,20179,
KY-045,Casey County,Kentucky,56.7,1.9,121,54.8,20181,
KY-047,Christian County,Kentucky,58.8,1.5,120,57.3,20183,
KY-049,Clark County,Kentucky,56.1,1.7,120,54.4,20185,
KY-051,Clay County,Kentucky,56.8,1.5,121,55.3,20187,
KY-053,Clinton County,Kentucky,58.3,2.4,122,55.9,20189,
KY-055,Crittenden County,Kentucky,57.7,0.9,107,56.8,20191,
KY-057,Cumberland County,Kentucky,58.7,2,122,56.6,20193,
KY-059,Daviess County,Kentucky,57.1,0.9,106,56.2,20195,
KY-061,Edmonson County,Kentucky,58.2,1.7,120,56.5,20197,
KY-063,Elliott County,Kentucky,55.4,1.4,120,54,20199,
KY-065,Estill County,Kentucky,56.7,1.3,121,55.4,20201,
KY-067,Fayette County,Kentucky,56,2,120,54.1,20203,
KY-069,Fleming County,Kentucky,55,1.1,112,53.8,20205,
KY-071,Floyd County,Kentucky,57.1,1.5,121,55.6,20207,
KY-073,Franklin County,Kentucky,56.7,2.3,121,54.5,20209,
KY-075,Fulton County,Kentucky,58.8,0.6,104,58.2,21001,
KY-077,Gallatin County,Kentucky,56.4,2.4,121,54,21003,
KY-079,Garrard County,Kentucky,56.4,1.5,119,55,21005,
KY-081,Grant County,Kentucky,55.9,2.2,121,53.7,21007,
KY-083,Graves County,Kentucky,58.7,1.1,116,57.6,21009,
KY-085,Grayson County,Kentucky,57.3,1.6,120,55.6,21011,
KY-087,Green County,Kentucky,57.6,1.7,120,56,21013,
KY-089,Greenup County,Kentucky,55.5,2,121,53.5,21015,
KY-091,Hancock County,Kentucky,56.1,0.3,58,55.9,21017,
KY-093,Hardin County,Kentucky,56.7,1.5,120,55.2,21019,
KY-095,Harlan County,Kentucky,54.4,0.9,109,53.5,21021,
KY-097,Harrison County,Kentucky,55.7,1.8,121,53.9,21023,
KY-099,Hart County,Kentucky,57.6,1.5,120,56.1,21025,
KY-101,Henderson County,Kentucky,57.3,0.8,103,56.5,21027,
KY-103,Henry County,Kentucky,56.4,2.3,121,54.1,21029,
KY-105,Hickman County,Kentucky,58.7,0.9,110,57.8,21031,
KY-107,Hopkins County,Kentucky,58.5,1.5,118,57,21033,
KY-109,Jackson County,Kentucky,56.1,1.5,120,54.7,21035,
KY-111,Jefferson County,Kentucky,57.3,2,121,55.3,21037,
KY-113,Jessamine County,Kentucky,56.4,1.8,120,54.6,21039,
KY-115,Johnson County,Kentucky,56.6,1.7,121,54.9,21041,
KY-117,Kenton County,Kentucky,55.4,2.1,121,53.4,21043,
KY-119,Knott County,Kentucky,56.4,1.3,121,55,21045,
KY-121,Knox County,Kentucky,56.7,1.3,116,55.3,21047,
KY-123,Larue County,Kentucky,56.7,1.3,119,55.4,21049,
KY-125,Laurel County,Kentucky,56.8,1.7,121,55.1,21051,
KY-127,Lawrence County,Kentucky,56.4,1.9,121,54.4,21053,
KY-129,Lee County,Kentucky,56.8,1.2,113,55.6,21055,
KY-131,Leslie County,Kentucky,56.2,1.3,115,54.9,21057,
KY-133,Letcher County,Kentucky,55.3,1.1,115,54.3,21059,
KY-135,Lewis County,Kentucky,54.8,1.4,119,53.4,21061,
KY-137,Lincoln County,Kentucky,56.2,1.6,121,54.6,21063,
KY-139,Livingston County,Kentucky,58.1,1,111,57.1,21065,
KY-141,Logan County,Kentucky,58.5,1.2,120,57.2,21067,
KY-143,Lyon County,Kentucky,58.3,0.8,105,57.5,21069,
KY-145,McCracken County,Kentucky,58.8,1.6,120,57.2,21071,
KY-147,McCreary County,Kentucky,57,1.9,123,55.1,21073,
KY-149,McLean County,Kentucky,58.1,1.5,120,56.6,21075,
KY-151,Madison County,Kentucky,56.6,1.5,119,55.1,21077,
KY-153,Magoffin County,Kentucky,56.5,1.5,121,55,21079,
KY-155,Marion County,Kentucky,56.7,1.4,120,55.2,21081,
KY-157,Marshall County,Kentucky,58.8,1,115,57.7,21083,
KY-159,Martin County,Kentucky,57,1.7,122,55.3,21085,
KY-161,Mason County,Kentucky,54.8,1.5,120,53.3,21087,
KY-163,Meade County,Kentucky,56.2,1.2,114,55.1,21089,
KY-165,Menifee County,Kentucky,55.5,1,110,54.5,21091,
KY-167,Mercer County,Kentucky,56.4,1.7,120,54.7,21093,
KY-169,Metcalfe County,Kentucky,57.6,1.5,120,56,21095,
KY-171,Monroe County,Kentucky,57.9,1.2,116,56.7,21097,
KY-173,Montgomery County,Kentucky,55.8,1.5,121,54.2,21099,
KY-175,Morgan County,Kentucky,55.8,1.2,120,54.6,21101,
KY-177,Muhlenberg County,Kentucky,58.5,1.5,120,57,21103,
KY-179,Nelson County,Kentucky,56.8,1.5,120,55.3,21105,
KY-181,Nicholas County,Kentucky,55.4,1.6,121,53.8,21107,
KY-183,Ohio County,Kentucky,57.7,1.5,119,56.2,21109,
KY-185,Oldham County,Kentucky,56.4,2.1,121,54.3,21111,
KY-187,Owen County,Kentucky,56.3,2.3,121,54,21113,
KY-189,Owsley County,Kentucky,57.1,1.4,120,55.6,21115,
KY-191,Pendleton County,Kentucky,55.7,1.9,121,53.8,21117,
KY-193,Perry County,Kentucky,56.6,1.3,119,55.3,21119,
KY-195,Pike County,Kentucky,57,1.5,122,55.5,21121,
KY-197,Powell County,Kentucky,56.3,1.2,121,55,21123,
KY-199,Pulaski County,Kentucky,57.3,2,123,55.2,21125,
KY-201,Robertson County,Kentucky,55.3,1.6,121,53.6,21127,
KY-203,Rockcastle County,Kentucky,56.4,1.6,121,54.8,21129,
KY-205,Rowan County,Kentucky,54.8,0.7,93,54,21131,
KY-207,Russell County,Kentucky,58,2.4,122,55.6,21133,
KY-209,Scott County,Kentucky,56.1,2.1,121,54,21135,
KY-211,Shelby County,Kentucky,56.3,2.1,121,54.3,21137,
KY-213,Simpson County,Kentucky,58.6,1.4,118,57.2,21139,
KY-215,Spencer County,Kentucky,56.7,1.8,121,54.9,21141,
KY-217,Taylor County,Kentucky,57.1,1.7,121,55.4,21143,
KY-219,Todd County,Kentucky,58.7,1.5,121,57.2,21145,
KY-221,Trigg County,Kentucky,58.7,1.1,114,57.6,21147,
KY-223,Trimble County,Kentucky,56.2,2.2,121,54,21149,
KY-225,Union County,Kentucky,57.3,0.7,96,56.6,21151,
KY-227,Warren County,Kentucky,58.8,1.6,120,57.2,21153,
KY-229,Washington County,Kentucky,56.5,1.5,120,54.9,21155,
KY-231,Wayne County,Kentucky,57.8,2.4,123,55.4,21157,
KY-233,Webster County,Kentucky,57.9,1.1,113,56.8,21159,
KY-235,Whitley County,Kentucky,56.8,1.4,118,55.4,21161,
KY-237,Wolfe County,Kentucky,56.2,1.2,117,55.1,21163,
KY-239,Woodford County,Kentucky,56.5,2.1,120,54.4,21165,
LA-001,Acadia Parish,Louisiana,68.6,0.6,100,68,21167,
LA-003,Allen Parish,Louisiana,67.7,0.5,103,67.2,21169,
LA-005,Ascension Parish,Louisiana,69.2,1.6,120,67.6,21171,
LA-007,Assumption Parish,Louisiana,69.9,1.9,120,68,21173,
LA-009,Avoyelles Parish,Louisiana,67.3,0.6,104,66.7,21175,
LA-011,Beauregard Parish,Louisiana,67.9,1.2,120,66.7,21177,
LA-013,Bienville Parish,Louisiana,65.7,1.7,120,64,21179,
LA-015,Bossier Parish,Louisiana,66,1.7,121,64.3,21181,
LA-017,Caddo Parish,Louisiana,66,1.4,120,64.7,21183,
LA-019,Calcasieu Parish,Louisiana,69.1,1.4,120,67.7,21185,
LA-021,Caldwell Parish,Louisiana,65.7,1,114,64.8,21187,
LA-023,Cameron Parish,Louisiana,69.7,1.3,120,68.4,21189,
LA-025,Catahoula Parish,Louisiana,66.4,0.7,104,65.7,21191,
LA-027,Claiborne Parish,Louisiana,64.5,1,118,63.5,21193,
LA-029,Concordia Parish,Louisiana,66.7,0.7,105,66,21195,
LA-031,De Soto Parish,Louisiana,66.1,1.2,120,64.8,21197,
LA-033,East Baton Rouge Parish,Louisiana,68.5,1.5,121,67.1,21199,
LA-035,East Carroll Parish,Louisiana,65.4,1.3,116,64.1,21201,
LA-037,East Feliciana Parish,Louisiana,67.8,1.5,121,66.3,21203,
LA-039,Evangeline Parish,Louisiana,67.7,0.5,102,67.2,21205,
LA-041,Franklin Parish,Louisiana,65.9,0.9,112,65,21207,
LA-043,Grant Parish,Louisiana,66.3,0.7,98,65.6,21209,
LA-045,Iberia Parish,Louisiana,69.4,1.3,120,68.1,21211,
LA-047,Iberville Parish,Louisiana,69,1.5,120,67.6,21213,
LA-049,Jackson Parish,Louisiana,65.3,1.4,119,63.9,21215,
LA-051,Jefferson Parish,Louisiana,70.2,1.5,120,68.7,21217,
LA-053,Jefferson Davis Parish,Louisiana,68.7,0.5,104,68.1,21219,
LA-055,Lafayette Parish,Louisiana,68.9,1.1,119,67.8,21221,
LA-057,Lafourche Parish,Louisiana,70.6,1.8,120,68.8,21223,
LA-059,La Salle Parish,Louisiana,66.4,0.8,117,65.5,21225,
LA-061,Lincoln Parish,Louisiana,64.9,1.4,120,63.5,21227,
LA-063,Livingston Parish,Louisiana,68.7,1.6,121,67.1,21229,
LA-065,Madison Parish,Louisiana,65.8,1.2,115,64.6,21231,
LA-067,Morehouse Parish,Louisiana,65.1,1.3,119,63.8,21233,
LA-069,Natchitoches Parish,Louisiana,66.5,1.2,116,65.4,21235,
LA-071,Orleans Parish,Louisiana,69.8,1.7,120,68,21237,
LA-073,Ouachita Parish,Louisiana,65.1,1,113,64.2,21239,
LA-075,Plaquemines Parish,Louisiana,70.4,1.5,120,68.9,22001,
LA-077,Pointe Coupee Parish,Louisiana,68.3,1.2,120,67.1,22003,
LA-079,Rapides Parish,Louisiana,67.1,0.8,108,66.3,22005,
LA-081,Red River Parish,Louisiana,66.4,1.7,120,64.7,22007,
LA-083,Richland Parish,Louisiana,65.4,0.9,110,64.5,22009,
LA-085,Sabine Parish,Louisiana,66.5,1.4,120,65.1,22011,
LA-087,St. Bernard Parish,Louisiana,69.8,1.6,120,68.2,22013,
LA-089,St. Charles Parish,Louisiana,70.2,1.7,120,68.4,22015,
LA-091,St. Helena Parish,Louisiana,67.8,1.9,121,66,22017,
LA-093,St. James Parish,Louisiana,69.7,1.8,120,67.9,22019,
LA-095,St. John the Baptist Parish,Louisiana,69.7,1.8,120,67.9,22021,
LA-097,St. Landry Parish,Louisiana,68.1,0.8,110,67.3,22023,
LA-099,St. Martin Parish,Louisiana,69.2,1.4,120,67.8,22025,
LA-101,St. Mary Parish,Louisiana,70,1.8,120,68.2,22027,
LA-103,St. Tammany Parish,Louisiana,68.6,1.9,120,66.8,22029,
LA-105,Tangipahoa Parish,Louisiana,68.3,1.9,121,66.4,22031,
LA-107,Tensas Parish,Louisiana,66.1,0.8,111,65.3,22033,
LA-109,Terrebonne Parish,Louisiana,71,2.2,122,68.8,22035,
LA-111,Union Parish,Louisiana,64.9,1.3,120,63.6,22037,
LA-113,Vermilion Parish,Louisiana,69.4,1,118,68.4,22039,
LA-115,Vernon Parish,Louisiana,67.1,1.4,119,65.8,22041,
LA-117,Washington Parish,Louisiana,67.6,1.8,120,65.9,22043,
LA-119,Webster Parish,Louisiana,65.5,1.5,120,64,22045,
LA-121,West Baton Rouge Parish,Louisiana,68.8,1.4,121,67.4,22047,
LA-123,West Carroll Parish,Louisiana,65.2,1.2,117,64,22049,
LA-125,West Feliciana Parish,Louisiana,67.9,1.3,121,66.6,22051,
LA-127,Winn Parish,Louisiana,65.9,1.1,117,64.8,22053,
ME-001,Androscoggin County,Maine,45.5,2.4,119,43,22055,
ME-003,Aroostook County,Maine,39.7,2.1,114,37.7,22057,
ME-005,Cumberland County,Maine,46.1,2.3,120,43.8,22059,
ME-007,Franklin County,Maine,40.5,2.2,113,38.3,22061,
ME-009,Hancock County,Maine,45.3,2.4,121,42.9,22063,
ME-011,Kennebec County,Maine,45.4,2.5,121,42.9,22065,
ME-013,Knox County,Maine,45.5,2.3,121,43.2,22067,
ME-015,Lincoln County,Maine,46,2.5,121,43.5,22069,
ME-017,Oxford County,Maine,42.8,2.4,121,40.3,22071,
ME-019,Penobscot County,Maine,43.4,2.4,120,41,22073,
ME-021,Piscataquis County,Maine,40.5,2.2,117,38.3,22075,
ME-023,Sagadahoc County,Maine,46.3,2.5,119,43.8,22077,
ME-025,Somerset County,Maine,40.6,2.1,116,38.5,22079,
ME-027,Waldo County,Maine,45,2.4,121,42.6,22081,
ME-029,Washington County,Maine,44.8,2.8,121,42,22083,
ME-031,York County,Maine,46.5,1.9,113,44.6,22085,
MD-001,Allegany County,Maryland,53.1,1.8,121,51.3,22087,
MD-003,Anne Arundel County,Maryland,58.1,2.8,121,55.3,22089,
MD-005,Baltimore County,Maryland,55.8,2.8,123,52.9,22091,
MD-009,Calvert County,Maryland,58.2,2.7,121,55.6,22093,
MD-011,Caroline County,Maryland,57.6,3,121,54.6,22095,
MD-013,Carroll County,Maryland,54.4,2.6,121,51.7,22097,
MD-015,Cecil County,Maryland,55.8,2.5,121,53.3,22099,
MD-017,Charles County,Maryland,58.7,3,121,55.6,22101,
MD-019,Dorchester County,Maryland,58.6,3.1,121,55.6,22103,
MD-021,Frederick County,Maryland,54.8,2.5,121,52.4,22105,
MD-023,Garrett County,Maryland,49.4,2.2,121,47.2,22107,
MD-025,Harford County,Maryland,55.6,2.4,122,53.2,22109,
MD-027,Howard County,Maryland,55.8,2.9,121,52.9,22111,
MD-029,Kent County,Maryland,56.9,2.3,121,54.5,22113,
MD-031,Montgomery County,Maryland,56.1,2.7,121,53.4,22115,
